name,address,city,state,country,postalCode,latitude,longitude,categories,keys,,
Office Tavern The,2625 W Albany Ave,Kennewick,WA,US,99336-3136,46.210218,-119.157385,breweries & brew pubs,us/wa/kennewick/2625walbanyave/-1169891043,,
Offkilt R Brewing Co,4814 Hardware Dr NE,Albuquerque,NM,US,87109,35.1364,-106.5895,Brewers,us/nm/albuquerque/4814hardwaredrne/-830895293,,
Offshore Ale Company,30 Kennebec Ave,Oak Bluffs,MA,US,2557,41.45613,-70.55736,"Restaurant,Brewery",us/ma/oakbluffs/30kennebecave/1175398529,,
Ogeki Sake Usa Inc,249 Hillcrest Rd,Hollister,CA,US,95023,36.8478,-121.3934,"Wineries,Brewers",us/ca/hollister/249hillcrestrd/-1577041328,,
Oh Brew Bus LLC,6632 Shawbutte St,Youngstown,OH,US,44514,41.0217,-80.5953,Brewers,us/oh/youngstown/6632shawbuttest/-2053611963,,
Ohana Brewing Co.,7 S 1st St,Alhambra,CA,US,91801,34.0943,-118.1278,"Brewery,Brewers",us/ca/alhambra/7s1stst/2096037349,,
Ohio Beverage System,13995 Enterprise Ave,Cleveland,OH,US,44135,41.4229,-81.7918,"Breweries,Wholesale Foods",us/oh/cleveland/13995enterpriseave/-1038279187,,
Ohio Beverage System,9200 Midwest Ave,Cleveland,OH,US,44125,41.4189,-81.6228,"Wholesale Foods,Breweries",us/oh/cleveland/9200midwestave/-1038279187,,
Ohio Brewery Tower LLC,500 S Front St,Columbus,OH,US,43215,39.9517,-83.0003,Brewers,us/oh/columbus/500sfrontst/1245341278,,
Ohio Brewing Co,451 S High St B,Akron,OH,US,44311,41.0737,-81.522,Brewers,us/oh/akron/451shighstb/-1339716095,,
Ol Republic Brewery,124 Argall Way,Nevada City,CA,US,95959,39.252843,-121.025329,Brewers,us/graniteville/nevadacity/124argallway/873085905,,
Olalla Bay Brewing Co,8105 SE Nelson Rd,Olalla,WA,US,98359,47.4181,-122.5458,Brewers,us/wa/olalla/8105senelsonrd/1755666499,,
Old 690 Brewing Company,15670 Ashbury Church Rd,Purcellville,VA,US,20132,39.13,-77.71,Brewery,us/va/purcellville/15670ashburychurchrd/-353797981,,
Old 99 Brewing Co,3750 Hooker Rd A,Roseburg,OR,US,97470,43.254,-123.3532,Brewers,us/or/roseburg/3750hookerrda/-1073471943,,
Old Bag of Nails,2102 Tremont Ctr,Columbus,OH,US,43221,40.014122,-83.06813,Brewery,us/oh/columbus/2102tremontctr/-187064827,,
Old Bakery Beer Co,400 Landmarks Blvd,Alton,IL,US,62002,38.889213,-90.180267,Brewers,us/il/alton/400landmarksblvd/-1737126025,,
Old Bisbee Brewing Company,200 Review Aly,Bisbee,AZ,US,85603,31.44289075,-109.913638,Brewery,us/copperqueen/bisbee/200reviewaly/1469845242,,
Old Black Bear Brewery,212 Main St,Madison,AL,US,35758,34.69336,-86.748314,Brewery,us/al/madison/212mainst/-1051758146,,
Old Boxcar Brewing Co,3633 Metro Pkwy,San Antonio,TX,US,78247,29.560266,-98.428435,Brewers,us/tx/sanantonio/3633metropkwy/1373809296,,
Old Bust Head Brewery,7134 Lineweaver Rd,Warrenton,VA,US,20187,38.743908,-77.67551,"Food & Drink,Breweries",us/vinthillfrm/warrenton/7134lineweaverrd/1238626255,,
Old Bust Head Brewing Company,7134 Lineweaver Rd,Warrenton,VA,US,20187,38.71,-77.79,"Brewery,Brewers",us/va/warrenton/7134lineweaverrd/900372120,,
Old Creek Ranch Winery,10024 Old Creek Rd,Ventura,CA,US,93001,34.389809,-119.293604,"Wineries,Vineyards,Brewers",us/laconchita/ventura/10024oldcreekrd/1460817791,,
Old Creek Ranch Winery,10024 Old Creek Rd,Ventura,CA,US,93001,34.3898,-119.2936,"Wineries,Vineyards,Brewers",us/ca/ventura/10024oldcreekrd/1460817791,,
Old Ellsworth Brewing Co.,22005 S Ellsworth Rd,Queen Creek,AZ,US,85142,33.248218,-111.633666,"Restaurant,Brewery",us/az/queencreek/22005sellsworthrd/1219574503,,
Old Firehouse Brewry,237 W Main St,Williamsburg,OH,US,45176,39.0537,-84.0529,Brewers,us/oh/williamsburg/237wmainst/1936561388,,
Old Florida Brewing Co LLC,6413 Tanager St,Sarasota,FL,US,34241,27.2662,-82.4438,Brewers,us/fl/sarasota/6413tanagerst/564746,,
Old Forge Brewing Company,282 Mill St,Danville,PA,US,17821,40.96,-76.61,"Brewery,Bar",us/pa/danville/282millst/1177686653,,
Old Irving Brewing Co.,4419 W Montrose Ave,Chicago,IL,US,60641,41.96061,-87.73945,"Brewery,Restaurant",us/il/chicago/4419wmontroseave/-1891057948,,
Old Kan Beer & Co.,95 Linden St Ste 11,Oakland,CA,US,94607,37.77,-122.21,Brewery,us/ca/oakland/95lindenstste11/-727093759,,
Old Lumberyard Brewery,38773 Proctor Blvd,Sandy,OR,US,97055,45.3974,-122.2644,Brewers,us/or/sandy/38773proctorblvd/-297037186,,
Old Man River,123 A St,Mc Gregor,IA,US,52157,43.02,-91.18,Brewery,us/ia/mcgregor/123st/-1859505127,,
Old Mill Brewery,5788 S Rapp St,Littleton,CO,US,80120,39.61196608,-105.0198112,Brewery,us/co/littleton/5788srappst/-1885006585,,
Old Mill Brewpub,711 E Main St,Lexington,SC,US,29072,33.98,-81.22,"brewery,Pub",us/sc/lexington/711emainst/-1884995944,,
Old Millington Winery,6748 Old Millington Rd,Millington,TN,US,38053,35.31035,-89.952865,"Wineries,Vineyards,Brewers",us/cloverdale/millington/6748oldmillingtonrd/-1660643388,,
Old Millington Winery,6748 Old Millington Rd,Millington,TN,US,38053,35.33,-89.88,"Wineries,Vineyards,Brewers",us/tn/millington/6748oldmillingtonrd/-1660643388,,
Old North State Winery,308 N Main St,Mount Airy,NC,US,27030,36.5018,-80.6083,"Wineries,Vineyards,Brewers",us/nc/mountairy/308nmainst/-876608029,,
Old Opera Brewery Co,84550 Highway 11,Milton Freewater,OR,US,97862,45.9679,-118.3873,Brewers,us/or/miltonfreewater/84550highway11/-1322339938,,
Old Orange Brewing Co.,1444 N Batavia St,Orange,CA,US,92867,33.78,-117.84,Brewery,us/ca/orange/1444nbataviast/-681177365,,
Old Orange Brewing Co.,1444 North Batavia Street,Orange,CA,US,92867,33.81115,-117.863546,"Restaurant,Pubs,Brewery",us/ca/orange/1444northbataviastreet/-681177365,,
Old Ox Brewery,44652 Guilford Dr #114,Ashburn,VA,US,20147,39.04,-77.48,Brewery,us/va/ashburn/44652guilforddr114/-1763867430,,
Old Rail Brewing Co,639 Girod St,Mandeville,LA,US,70448,30.3605,-90.0631,"Brewers,Brewery",us/la/mandeville/639girodst/419679047,,
Old Redwood Brewing Company,9000 Windsor Rd,Windsor,CA,US,95492,38.53,-122.81,Brewery,us/ca/windsor/9000windsorrd/-1925941420,,
Old Redwood Brewing Company,9000 Windsor Rd #A,Windsor,CA,US,95492,38.53,-122.81,Brewery,us/ca/windsor/9000windsorrda/-1925941420,,
Old School Brewing Company,8410 W Desert Inn Rd,Las Vegas,NV,US,89117,36.17,-115.12,Brewery,us/nv/lasvegas/8410wdesertinnrd/-764730888,,
Old Skool,3363 N 27th St,Milwaukee,WI,US,53216-3801,43.079904,-87.947274,breweries & brew pubs,us/wi/milwaukee/3363n27thst/216986477,,
Old Soul Brewing,10970 S Cleveland Ave (between Dana And Boyscout),Fort Myers,FL,US,33907,26.58058661,-81.87425384,Brewery,us/fl/fortmyers/10970sclevelandavebetweendanaboyscout/-48111162,,
Old Soul Brewing,"10970 S Cleveland Ave, Suite 402 (Between Dana and Boyscout)",Fort Myers,FL,US,33907,26.62,-81.84,Brewery,us/fl/fortmyers/10970sclevelandavesuite402betweendanaboyscout/-48111162,,
Old Stove Brewery,1525 1ST Ave Pike Place Market,Seattle,WA,US,98101,47.60949,-122.34089,"Breweries,Food & Drink",us/wa/seattle/15251stavepikeplacemarket/-1627591468,,
Old Stove Brewing Co - Marketfront,1501 Western Ave,Seattle,WA,US,98101,47.61,-122.33,Brewery,us/wa/seattle/1501westernave/-479755805,,
Old Stove Brewing Co.,1525 1st Ave,Seattle,WA,US,98101,47.60952,-122.3409882,"Brewery,Restaurant",us/wa/seattle/15251stave/-1627587766,,
Old Stump Brewing Co.,2896 Metropolitan Pl,Pomona,CA,US,91767,34.097726,-117.75389,"Attraction,Bars,Clubs and Nightlife,Brewery",us/ca/pomona/2896metropolitanpl/-1728403312,,
Old Town Brew,338 W Tefft St B,Nipomo,CA,US,93444,35.0394,-120.4807,Brewers,us/ca/nipomo/338wtefftstb/1544138171,,
Old Town Public House,21325 Catawba Ave,Cornelius,NC,US,28031,35.4823,-80.8604,Brewers,us/nc/cornelius/21325catawbaave/-204131458,,
Olde Burnside Brewing,780 Tolland St,East Hartford,CT,US,#REF!,41.76,-72.61,Brewery,us/easthtfd/easthartford/780tollandst/-1002656164,,
Olde Hickory Brewery,222 Union Sq NW,Hickory,NC,US,28602,35.7326,-81.3405,Brewers,us/nc/hickory/222unionsqnw/-1295432197,,
Olde Hickory Tap Room,222 Union Sq NW,Hickory,NC,US,28601,35.73,-81.32,"American Restaurant,Brewery",us/nc/hickory/222unionsqnw/1318055887,,
Olde Mother Brewing,911 E Patrick St,Frederick,MD,US,21701,39.42,-77.41,Brewery,us/md/frederick/911epatrickst/-1134151393,,
Olde Saratoga Brewing Company,131 Excelsior Ave,Saratoga Springs,NY,US,12866,43.09076692,-73.7685585,Brewery,us/ny/saratogasprings/131excelsiorave/1098069261,,
Olde School Brauhaus,1801 S Harrison St,Fort Wayne,IN,US,46802,41.07,-85.13,Brewery,us/in/fortwayne/1801sharrisonst/-1380968979,,
Ole Smoky Tennessee Moonshine,903 Parkway,Gatlinburg,TN,US,,35.710927,-83.519171,"Attraction,Bars,Clubs and Nightlife,Brewery",us/tennessee/gatlinburg/903parkway/926306705,,
Ole Smoky Tennessee Moonshine,903 Parkway,Gatlinburg,TN,US,,35.710927,-83.519171,"Attraction,Bars,Clubs and Nightlife,Brewery",us/tn/gatlinburg/903parkway/926306705,,
O'Leary's Irish Pub,24 N Hwy 17-92,Debary,FL,US,32713,28.89139937,-81.30743392,Brewery,us/fl/debary/24nhwy1792/-2037025189,,
Olentangy River Brewing Co LLC,5283 Port Haven Dr,Galena,OH,US,43021,40.2335,-82.9572,Brewers,us/oh/galena/5283porthavendr/-374661791,,
oliver brewing co,4126 Shannon Drive,Baltimore,MD,US,21231,39.3,-76.61,Brewery,us/md/baltimore/4126shannondrive/522251721,,
Oliver's Beverage Ctr,105 Colvin Ave Ste 4,Albany,NY,US,12206,42.66,-73.79,"Breweries,Wholesale Foods",us/ny/albany/105colvinaveste4/-396906906,,
Ology Brewing Co LLC,118 E 6th Ave,Tallahassee,FL,US,32303,30.4565,-84.2817,Brewers,us/fl/tallahassee/118e6thave/-607968132,,
O'Loughlin's Pub,6975 A1a S,Saint Augustine,FL,US,32080,29.7674,-81.2534,Brewers,us/fl/saintaugustine/6975a1as/-1005544809,,
Olympic Cellars,255410 Highway 101,Port Angeles,WA,US,98362,48.094879,-123.298727,"Wineries,Brewers",us/fairholm/portangeles/255410highway101/-1701401241,,
Olympic Cellars,255410 Highway 101,Port Angeles,WA,US,98362,48.0949,-123.2987,"Wineries,Brewers",us/wa/portangeles/255410highway101/-1701401241,,
Omalley's Of Weston,500 Welt St,Weston,MO,US,64098,39.4147,-94.8971,Brewers,us/mo/weston/500weltst/1120945345,,
Omni Brewery Co,9462 Deerwood Ln N,Osseo,MN,US,55369,45.1267,-93.4259,Brewers,us/mn/osseo/9462deerwoodlnn/-341585167,,
Omni Brewing Co,9462 Deerwood Ln N,Osseo,MN,US,55369,45.12639124,-93.42566375,Brewery,us/hassan/osseo/9462deerwoodlnn/-341581465,,
Omni Brewing Co,9462 Deerwood Ln N,Osseo,MN,US,55369,45.11,-93.39,Brewery,us/mn/osseo/9462deerwoodlnn/-341581465,,
On The Fly Brewing Co LLC,257 Flushing Way,Sunbury,OH,US,43074,40.2356,-82.8789,Brewers,us/oh/sunbury/257flushingway/1414380268,,
On The Tracks Brewery,5674 El Camino Real Ste G,Carlsbad,CA,US,92008,33.13,-117.3,Brewery,us/ca/carlsbad/5674elcaminorealsteg/304898083,,
On The Tracks Brewery,5674 El Camino Real,Carlsbad,CA,US,92008,33.13867788,-117.2735811,Brewery,us/ca/carlsbad/5674elcaminoreal/304898083,,
On The Tracks Brewing,5674 El Camino Real Suite G,Vista,CA,US,,33.138532,-117.273631,"Attraction,Bars,Clubs and Nightlife,Brewery",us/ca/vista/5674elcaminorealsuiteg/304901785,,
On The Tracks Brewing,5674 El Camino Real Suite G,Vista,CA,US,,33.138532,-117.273631,"Attraction,Bars,Clubs and Nightlife,Brewery",us/california/vista/5674elcaminorealsuiteg/304901785,,
On Tour Brewing Company,1725 W Hubbard St,Chicago,IL,US,60622,41.85,-87.65,Brewery,us/il/chicago/1725whubbardst/-839896748,,
One Barrel Brewing Company,2001 Atwood Ave,Madison,WI,US,53704,43.09180151,-89.35514696,"brewery,Pub",us/wi/madison/2001atwoodave/-1090956951,,
One Barreled Brewing Co,2001 Atwood Ave,Madison,WI,US,53704,43.07,-89.38,Brewers,us/wi/madison/2001atwoodave/1776632341,,
One Brew Kombucha LLC,359 Hamilton Ave,Bethlehem,PA,US,18017,40.62,-75.36,Brewers,us/pa/bethlehem/359hamiltonave/-1001339416,,
One Day Brewing Co LLC,3511 Cope St,Anchorage,AK,US,99503,61.18,-149.88,Brewers,us/ak/anchorage/3511copest/870184810,,
One Eye Open Brewing Co,41 Fox St,Portland,ME,US,4101,43.6669,-70.2547,Brewers,us/me/portland/41foxst/-722956501,,
One Kombucha-Raw Brewing Co,9475 Highway A1a Alt,West Palm Beach,FL,US,33403,26.8145,-80.0797,Brewers,us/fl/westpalmbeach/9475highwaya1aalt/7079134,,
One Love Brewery,25 Loon Mountain Rd 4,Lincoln,NH,US,3251,44.0566,-71.6254,Brewers,us/nh/lincoln/25loonmountainrd4/-1934305454,,
One Love Brewery,120 Main St,Lincoln,NH,US,3251,44.0391,-71.6742,"Brewers,Restaurant",us/nh/lincoln/120mainst/-1934305454,,
One Trick Pony Brewery,17851 Chappel Ave,Lansing,IL,US,60438,41.571087,-87.572105,"Food & Drink,Breweries",us/il/lansing/17851chappelave/-1351383277,,
One World Brewing,10 Patton Ave,Asheville,NC,US,28801,35.594795,-82.552284,Brewery,us/nc/asheville/10pattonave/836336948,,
Oneida Nano Brew LLC,7301 Stearns Rd,Rome,NY,US,13440,43.2162,-75.3377,Brewers,us/ny/rome/7301stearnsrd/-1862906826,,
Oneta Corp,1401 S Padre Island Dr,Corpus Christi,TX,US,78416,27.7431,-97.4446,"Bottlers,Beverage Manufacturers,Breweries",us/tx/corpuschristi/1401spadreislanddr/105888595,,
Onion Pub,22221 N Pepper Rd,Barrington,IL,US,60010,42.186673,-88.183328,Brewers,us/foxrvvlygn/barrington/22221npepperrd/2131536020,,
Only Child Brewing Company Tap Room,1350 Tri State Pkwy Ste 124,Gurnee,IL,US,60031,42.37,-87.93,Brewery,us/il/gurnee/1350tristatepkwyste124/849108113,,
Oozlefinch Craft Brewery,81 Patch Rd,Fort Monroe,VA,US,23651,37.0062,-76.3113,"Brewers,Brewery",us/va/fortmonroe/81patchrd/113556359,,
Opa Opa Tent At The Big E,Eastern States Exposition The Big E,West Springfield,MA,US,1089,42.12,-72.65,Brewery,us/ma/westspringfield/easternstatesexpositionbige/1575553231,,
Optimism Brewing Company,909 E Union St,Seattle,WA,US,98122,47.6129,-122.3206,Brewers,us/wa/seattle/909eunionst/1581750761,,
Orange & Brew Salone Brew,1201 S Neil St,Champaign,IL,US,61820,40.1032,-88.2442,Brewers,us/il/champaign/1201sneilst/-1167636742,,
ORANGE BLOSSOM PILSNER,4410 Flagg St,Orlando,FL,US,32812,28.4881,-81.3302,Brewers,us/fl/orlando/4410flaggst/-853911162,,
Orange Empire Brewing Co,2025 Chicago Ave,Riverside,CA,US,92507,33.96,-117.31,Brewers,us/ca/riverside/2025chicagoave/938387230,,
Orbis International Corporation,450 W 44th St,New York,NY,US,10036,40.76044,-73.99371,Breweries,us/ny/newyork/450w44thst/-871521789,,
Orbit Brewing,500 La Terraza Blvd 150,Escondido,CA,US,92025,33.1128,-117.0967,Brewers,us/ca/escondido/500laterrazablvd150/310875158,,
Orcas Landing,3313 19th Ave S,Seattle,WA,US,98144,47.5736,-122.3073,Brewers,us/wa/seattle/331319thaves/-247562555,,
Ore Creek Craft Cider,9280 McGregor Rd,Pinckney,MI,US,48169,42.45,-83.94,Brewers,us/mi/pinckney/9280mcgregorrd/-1829560667,,
Ore Dock Brewing Co,116 W Spring St,Marquette,MI,US,49855,46.541697,-87.39413,Brewers,us/mi/marquette/116wspringst/231619051,,
Ore Dock Brewing Company,114 W Spring St,Marquette,MI,US,49855,46.5417424,-87.39422321,Brewery,us/mi/marquette/114wspringst/634065970,,
Oregon Brewing Co,3590 Wigrich Rd,Independence,OR,US,97351,44.8039,-123.1004,Brewers,us/or/independence/3590wigrichrd/-728628036,,
Oregon City Brewing Company,1401 Washington St,Oregon City,OR,US,97045,45.36169,-122.60008,"Brewery,Restaurant",us/or/oregoncity/1401washingtonst/-490496916,,
Oregon Mead & Cider Co.,2117 NE Oregon St Ste 202,Portland,OR,US,97232,45.5,-122.69,Brewery,us/or/portland/2117neoregonstste202/474575148,,
Oregon Trail Brewery,341 S W 2nd Stste 4,Corvallis,OR,US,97333,44.561324,-123.261051,Brewers,us/or/corvallis/341sw2ndstste4/-1109503800,,
Oreland Inn,101 Lorraine Ave,Oreland,PA,US,19075,40.11953,-75.1876,Brewery,us/pa/oreland/101lorraineave/-351508228,,
Orfila Tasting Room,4470 Highway 78,Julian,CA,US,92036,33.0852,-116.5105,"Brewers,Wineries",us/ca/julian/4470highway78/-1881807436,,
Originals Club,"Gayarre, 50",Bridgeport,NJ,US,8014,39.8,-75.34,"Pub,Brewery",us/nj/bridgeport/gayarre50/1881351288,,
Orlando Brewing,728 S Hughey Ave,Orlando,FL,US,32801,28.533,-81.3829,Brewers,us/fl/orlando/728shugheyave/-998549345,,
Orlison Brewing,1017 W 1st Ave,Spokane,WA,US,99201,47.6565,-117.4268,Brewers,us/wa/spokane/1017w1stave/673168494,,
Orlison Brewing Co.,12921 W 17th Ave,Spokane,WA,US,99224,47.66,-117.43,Brewery,us/wa/spokane/12921w17thave/673168494,,
Ornery Beer Company,14389 Potomac Mills Rd,Woodbridge,VA,US,22192,38.63,-77.26,Brewery,us/princewm/woodbridge/14389potomacmillsrd/1495753996,,
Oro Brewing Co,210 W Main St,Mesa,AZ,US,85201,33.4152,-111.8369,Brewers,us/az/mesa/210wmainst/90573620,,
Orono Brewing Company,20 Main St,Orono,ME,US,4473,44.886753,-68.67015,"Breweries,Food & Drink",us/me/orono/20mainst/1790675914,,
Orpheus Brewing,1440 Dutch Valley Pl NE,Atlanta,GA,US,30324,33.7933,-84.3688,"Brewery,Brewers",us/ga/atlanta/1440dutchvalleyplne/-688002600,,
Orzo Bruno,Via delle Case Dipinte 6,Cleveland,MN,US,56017,44.32,-93.83,"Pub,Brewery",us/mn/cleveland/viadellecasedipinte6/-2068914866,,
Oskar Blues Brewery,1800 Pike Rd B,Longmont,CO,US,80501,40.1391,-105.1219,Brewers,us/co/longmont/1800pikerdb/1105988905,,
Oskar Blues Brewery LLC,4005 W Spruce St,Tampa,FL,US,33607,27.9596,-82.5099,Brewers,us/fl/tampa/4005wsprucest/1105988905,,
Oskar Blues Brewing Co,10420 Metric Blvd,Austin,TX,US,78758,30.26,-97.74,Brewery,us/tx/austin/10420metricblvd/1105992607,,
Osmo's Alehouse LLC,1990 Woodside Dr,Medford,OR,US,97501,42.3003,-122.9011,Brewers,us/or/medford/1990woodsidedr/726490995,,
OSO Beverages Corp,501 Madison Ave 501,New York,NY,US,10022,40.7593,-73.9744,"Beverage Manufacturers,Breweries",us/ny/newyork/501madisonave501/-141482711,,
O'so Brewing Company,3028 Village Park Dr,Plover,WI,US,54467,44.45168102,-89.52484551,"Restaurant,Brewery",us/coddington/plover/3028villageparkdr/482200744,,
Osocalis Distillery,5579 Old San Jose Rd,Soquel,CA,US,95073,37.0577,-121.9466,"Wineries,Brewers",us/ca/soquel/5579oldsanjoserd/-585141418,,
Osteria della Birra,Piazza Mascheroni 1/c,Moneta,VA,US,24121,37.18,-79.63,Brewery,us/va/moneta/piazzamascheroni1c/-1511750385,,
O'Sullivan Brothers Brewing Company,9879 Hibert St,San Diego,CA,US,,32.913315,-117.112774,"Attraction,Bars,Clubs and Nightlife,Brewery",us/ca/sandiego/9879hibertst/664594171,,
O'Sullivan Brothers Brewing Company,9879 Hibert St,San Diego,CA,US,,32.913315,-117.112774,"Attraction,Bars,Clubs and Nightlife,Brewery",us/california/sandiego/9879hibertst/664594171,,
O'Sullivan's Irish Pub,116 Avenue A A,Fort Pierce,FL,US,34950,27.4538,-80.3247,Brewers,us/fl/fortpierce/116avenuea/25449488,,
"Oswald Brewing Company, Inc",110 S Main St,Blue Earth,MN,US,56013,43.638214,-94.10279,"Breweries,Food & Drink",us/mn/blueearth/110smainst/-561053693,,
Oswego Hills Winery,450 Rosemont Rd,West Linn,OR,US,97068,45.3879,-122.6745,"Wineries,Brewers",us/or/westlinn/450rosemontrd/533296264,,
Other Half Brewery,195 Centre St,New York City,NY,US,,40.673778,-73.999717,"Attraction,Bars,Clubs and Nightlife,Brewery",us/newyork/newyorkcity/195centrest/-732449657,,
Other Half Brewing Company,195 Centre St,Brooklyn,NY,US,11231,40.6739,-73.9994,Brewers,us/ny/brooklyn/195centrest/1912247008,,
Other Half Brewing Company,195 Centre Street,New York City,NY,US,,40.673769,-73.999077,"Restaurant,Brewery",us/newyork/newyorkcity/195centrestreet/1912247008,,
Our Mutual Friend Brewing Company,2810 Larimer St,Denver,CO,US,80205,39.76060651,-104.9825338,Brewery,us/co/denver/2810larimerst/1199143259,,
Ourayle House Brewery,215 7th Ave,Ouray,CO,US,81427,38.02410873,-107.6715723,Brewery,us/co/ouray/2157thave/928678791,,
Out Haus Ales,49 Lucas Pond Rd,Northwood,NH,US,3261,43.19,-71.15,Brewers,us/nh/northwood/49lucaspondrd/1889302846,,
Outbreak Brewing Co,640 Main St,Placerville,CA,US,95667,38.73,-120.8,Brewers,us/ca/placerville/640mainst/-2043699185,,
Outer Limits Brewing,60 Village Grn,Proctorsville,VT,US,5153,43.3821,-72.6392,Brewers,us/vt/proctorsville/60villagegrn/-1752210451,,
Outer Planet Craft Brewing,1812 12th Ave Ste 100,Seattle,WA,US,98122,47.61,-122.33,"brewery,Pub",us/wa/seattle/181212thaveste100/-1515324717,,
Outer Planet Craft Brewing,1812 12th Ave,Seattle,WA,US,98122,47.61,-122.33,"brewery,Pub",us/wa/seattle/181212thave/-1515324717,,
Outer Range Brewing,182 Lusher Ct,Frisco,CO,US,80443,39.57,-106.09,Brewery,us/co/frisco/182lusherct/-1766149186,,
Outlaw Brewing,2876 N 27th Ave,Bozeman,MT,US,59718,45.715,-111.074,"Brewers,Brewery",us/mt/bozeman/2876n27thave/-173464180,,
Outlaw Brewing Co,100 S Broadway,Belgrade,MT,US,59714,45.775,-111.1784,Brewers,us/mt/belgrade/100sbroadway/-173464180,,
outliers brewing company,534 E North St,Indianapolis,IN,US,46204,39.77,-86.14,Brewery,us/in/indianapolis/534enorthst/-353949224,,
Outpost Bar,6921 Lowell Blvd,Denver,CO,US,80221-2654,39.822472,-105.034535,breweries & brew pubs,us/co/denver/6921lowellblvd/-1445610395,,
Outpost Saloon,5115 US Highway 17,De Leon Springs,FL,US,32130,29.1209,-81.3514,Brewers,us/fl/deleonsprings/5115ushighway17/-55573410,,
Overshores Brewing,250 Bradley St,E Haven,CT,US,,41.28899,-72.87445,"Breweries,Food & Drink",us/ct/ehaven/250bradleyst/-910801178,,
Overshores Brewing Co.,250 Bradley Street,East Haven,CT,US,6512,41.29,-72.86,Brewery,us/ct/easthaven/250bradleystreet/-910801178,,
Over-The-Rhine Cider Co,1621 Moore St,Cincinnati,OH,US,45202,39.09,-84.51,Brewery,us/oh/cincinnati/1621moorest/1128621589,,
Owls Brew,135 W 29th St 602,New York,NY,US,10001,40.71,-73.99,Brewers,us/ny/newyork/135w29thst602/1618360049,,
Oxbow Blending and Bottling,49 Washington Ave,Portland,ME,US,4101,43.664922,-70.251258,Brewery,us/me/portland/49washingtonave/-1918091467,,
Oxford Tavern,1741 W North Ave,Baltimore,MD,US,BaltimoreMD,39.3,-76.61,breweries & brew pubs,us/md/baltimore/1741wnorthave/2011107388,,
